-12.411595,-12.881756,-13.916647,-8.870249,-13.031658,-8.980165,-15.031342,-11.427242,-9.57764,-11.181884,-13.153688,-11.276463,-15.054554,-12.295101,-13.149365,-14.541826,-12.129619,-12.741664,-10.369997,-10.826445
-12.089327,-18.156147,-16.483538,-14.803931,-10.445872,-16.789883,-13.791045,-15.46622,-16.65384,-16.640999,-11.294837,-11.543078,-9.6597185,-16.02957,-11.886362,-10.610701,-15.772343,-12.492157,-9.750635,-12.937288
-18.343153,-12.311135,-18.108307,-16.41448,-16.892439,-12.962503,-11.261856,-12.380133,-16.853516,-16.633055,-13.696504,-12.51136,-15.255766,-11.710104,-14.153149,-17.425583,-12.044678,-13.611209,-15.098493,-15.133084
-12.148224,-15.342505,-15.291835,-11.215573,-15.462105,-10.516091,-11.130055,-9.89954,-15.276479,-12.96437,-10.395366,-14.927584,-11.62399,-15.778438,-10.781611,-14.815281,-15.557529,-15.112988,-13.750102,-15.518676
-15.571771,-11.554362,-12.055178,-15.755382,-15.258949,-12.522844,-10.989638,-12.343238,-12.839245,-12.175496,-12.848803,-16.462692,-17.277689,-16.657219,-12.765643,-16.014215,-15.89345,-12.371108,-15.558675,-17.90978
-16.543112,-10.058605,-16.32159,-10.54929,-17.75898,-17.79758,-14.7977085,-16.915585,-16.767212,-16.809954,-16.509354,-10.819398,-12.579324,-11.532481,-17.334785,-11.826586,-11.8273325,-16.77055,-11.51268,-8.916028
-15.349145,-16.344666,-11.037693,-15.097851,-10.55202,-15.494833,-16.012926,-13.530005,-9.893269,-12.498632,-10.923304,-9.291409,-10.749211,-15.023442,-15.445504,-11.50942,-12.824479,-14.941814,-14.833516,-13.303012
-16.23791,-16.213743,-16.190527,-10.019382,-12.511653,-11.991763,-16.220503,-9.3118515,-16.235603,-11.621134,-11.154007,-15.544807,-11.847832,-13.9426155,-15.55784,-12.537994,-15.446667,-15.068958,-16.164618,-8.45574
-10.242109,-14.640552,-13.037202,-16.751793,-15.721336,-11.668361,-16.696568,-13.405597,-14.099026,-13.68349,-10.773544,-14.60362,-7.9710665,-10.193031,-14.696501,-15.393823,-12.856284,-14.621499,-11.287935,-11.830813
-14.97859,-11.638237,-11.478765,-11.677874,-15.417591,-15.974336,-10.260561,-11.068663,-11.834588,-15.654311,-11.130426,-15.093638,-15.366545,-11.058395,-14.427899,-14.966121,-10.956833,-15.24801,-12.769921,-14.602358
-11.056563,-11.079627,-11.819646,-14.196977,-16.568577,-12.03983,-11.623453,-13.703579,-14.976841,-16.80856,-15.44661,-11.352953,-13.633963,-16.770613,-12.0375805,-16.565248,-16.457415,-15.918864,-9.450013,-15.800473
-16.440804,-9.884868,-14.241748,-16.138039,-11.197248,-15.853961,-15.146499,-11.817594,-13.323562,-11.802876,-12.407842,-14.55741,-14.9015255,-15.755572,-15.534735,-11.451576,-8.596762,-13.119758,-14.631102,-10.616463
-9.314833,-15.026951,-8.875295,-14.381774,-8.701339,-14.264564,-15.108682,-12.740283,-13.42388,-9.96561,-13.524693,-8.336962,-8.199291,-9.761502,-11.943964,-13.254379,-12.698117,-9.449428,-12.900949,-14.730201
-18.195677,-13.6416,-13.310986,-16.389051,-16.866468,-16.798693,-12.468508,-15.962934,-16.460989,-12.418963,-12.772508,-17.16858,-11.540305,-11.781778,-13.14307,-16.366566,-15.722458,-17.25249,-13.113463,-18.492325
-10.38056,-15.016513,-14.897187,-8.693941,-9.663296,-11.374097,-14.888207,-14.22148,-14.194268,-10.796963,-12.959968,-13.068284,-15.147992,-9.171223,-10.521356,-13.362622,-12.837787,-9.159259,-13.210789,-8.844888
-9.992203,-14.548066,-14.950171,-10.080366,-15.057391,-10.00462,-10.926666,-14.767689,-10.023221,-14.877477,-12.982456,-14.065227,-9.51065,-11.438008,-14.0109415,-14.425776,-9.012857,-13.541305,-13.931224,-14.09482
-11.481312,-15.498101,-9.219372,-14.577215,-9.965926,-13.5401745,-15.713383,-14.08679,-14.629964,-15.397472,-9.510026,-8.610612,-14.695726,-14.527751,-13.911384,-11.261514,-9.53195,-10.305182,-9.278194,-9.430971
-5.705278,-9.083605,-7.3841805,-8.613227,-5.8832417,-8.166197,-7.6125727,-8.191538,-6.486188,-7.9450336,-6.170709,-5.5752673,-8.86953,-7.2532096,-6.3525176,-6.717487,-5.7879024,-6.7825212,-6.4088984,-6.87827
-10.898145,-15.531966,-6.1788774,-11.140983,-7.6251945,-13.181638,-7.8827934,-13.254801,-12.534183,-9.051871,-13.212657,-12.268673,-13.831645,-13.121754,-8.7119,-12.536141,-9.862355,-12.165382,-12.858501,-14.591198
-12.122525,-10.113958,-13.333989,-11.014856,-14.994837,-9.216202,-15.244033,-10.64977,-12.587464,-13.54576,-13.815504,-12.670575,-13.326852,-9.739695,-14.588615,-12.539823,-12.523046,-9.061747,-13.341533,-14.9180565
-9.362862,-10.644341,-10.688894,-14.681209,-14.062424,-10.270813,-13.935023,-13.158061,-12.457203,-9.756477,-11.745742,-10.893584,-12.246879,-12.208743,-9.991544,-7.570001,-12.25661,-11.927113,-11.329624,-8.285016
-11.997034,-10.050658,-8.891436,-15.330272,-10.88551,-13.498601,-7.772235,-12.541576,-8.652858,-12.981566,-11.261594,-10.519423,-13.086209,-8.225982,-12.840573,-11.229941,-11.362707,-11.2862835,-11.278776,-13.396282
-11.423105,-17.93051,-12.935728,-10.677102,-15.576867,-15.475494,-16.529892,-10.809326,-12.694426,-15.18397,-16.403532,-16.06781,-12.140387,-10.826663,-10.613521,-10.64012,-11.522827,-15.495848,-16.58599,-11.9391985
-6.067582,-6.5090604,-7.197678,-7.771781,-10.220959,-8.664664,-6.311415,-7.9358096,-8.767143,-8.044967,-7.5107884,-7.8377767,-7.345471,-8.215736,-7.8695326,-9.117454,-7.25862,-7.2164974,-7.3636036,-8.667534
-14.17719,-9.980582,-10.429684,-14.914366,-8.913058,-11.356664,-10.52246,-9.526577,-13.751506,-15.641867,-14.420853,-13.625338,-13.420994,-10.586345,-12.516252,-8.955691,-14.546695,-12.843637,-12.026179,-12.856694
-10.790743,-11.529446,-11.997635,-8.365302,-8.900667,-9.474972,-9.066385,-12.749893,-10.693388,-11.724302,-10.905887,-11.169896,-9.886196,-11.565584,-8.838889,-8.926135,-10.892908,-11.043781,-11.748219,-9.822647
-12.251328,-11.633956,-10.538856,-9.416948,-15.318288,-15.584317,-10.997627,-15.070473,-8.858062,-13.852481,-9.295786,-13.410707,-10.861318,-12.630861,-14.956296,-13.696147,-13.791665,-13.879305,-10.041832,-14.114822
-9.814704,-9.73703,-8.507119,-8.074115,-12.674672,-7.9664855,-6.9790998,-11.118144,-9.406778,-10.575522,-8.279078,-8.102,-10.6824465,-7.8636236,-10.062499,-9.020083,-9.496178,-9.500705,-9.06338,-9.378216
-13.262679,-15.945774,-15.60711,-15.774734,-10.522507,-14.898348,-9.409333,-14.825887,-12.267324,-12.72467,-11.42824,-13.083911,-14.89321,-12.914219,-10.37443,-16.554558,-15.668114,-15.712791,-14.958796,-9.740329
-13.45189,-13.028274,-13.769242,-6.809445,-8.97322,-10.207141,-12.240614,-8.141751,-12.525887,-8.839862,-12.387877,-7.650911,-13.6339445,-13.613846,-13.220614,-13.080698,-11.104708,-13.046725,-12.739237,-14.39314
-15.8077135,-14.800746,-15.181434,-16.561504,-15.86562,-15.869018,-10.932661,-12.435454,-10.649689,-16.49459,-13.215514,-14.978463,-7.56527,-13.162804,-10.390085,-15.726813,-9.892795,-11.5298195,-15.123877,-14.442198
-7.054552,-13.698633,-12.177838,-10.15637,-15.7118225,-14.453329,-9.621545,-13.360693,-11.306821,-12.3135805,-11.647029,-9.7385025,-9.395189,-10.076497,-9.589104,-10.949862,-11.633232,-10.825199,-12.964418,-9.721836
-15.519401,-10.159906,-11.509165,-12.707294,-10.251404,-14.515971,-16.833408,-12.977811,-11.328217,-10.831349,-15.996263,-16.089172,-11.025208,-16.050056,-16.284607,-17.150642,-17.423264,-14.258896,-15.27771,-13.161806
-11.503663,-6.5317106,-8.052261,-10.827759,-7.285331,-11.494114,-8.780461,-10.150532,-10.14286,-12.686124,-11.996165,-11.989495,-13.298919,-11.425611,-12.424169,-10.708477,-12.160618,-9.919413,-9.538618,-12.727495
-9.362952,-10.73515,-10.290052,-6.919213,-6.707722,-10.19695,-11.03247,-11.611121,-9.81975,-7.494418,-11.08413,-8.917989,-9.215293,-9.401995,-8.6195345,-5.187452,-10.359181,-9.737898,-10.16664,-10.202877
-15.734508,-16.609346,-9.35865,-13.882059,-10.692148,-10.549289,-9.176373,-12.931236,-15.287708,-15.4377575,-15.482966,-14.899238,-12.171944,-10.053856,-9.6864195,-15.218167,-16.968014,-14.985946,-16.054483,-9.434332
-12.756297,-11.076434,-12.479999,-15.6235075,-13.107419,-11.3626795,-17.19032,-16.359941,-15.890071,-16.056778,-12.598194,-16.273867,-13.391967,-12.181837,-17.758059,-15.505011,-16.572622,-10.990129,-15.519254,-14.48746
-16.363281,-12.842344,-12.032856,-15.916822,-14.564464,-11.945912,-16.647837,-12.5376625,-10.147266,-15.223352,-15.808075,-15.45821,-13.136367,-12.102069,-10.787738,-13.673971,-15.804765,-15.250287,-15.011394,-16.93517
-15.506652,-11.405069,-16.056206,-13.031505,-11.380695,-12.388894,-16.892666,-13.4928,-15.8468075,-15.752305,-12.0742235,-16.46425,-11.230452,-16.500088,-11.278914,-15.074425,-11.776388,-15.619542,-15.692212,-17.051592
-14.743525,-11.486452,-10.773899,-15.894575,-15.120024,-10.503878,-9.790724,-9.931394,-14.733486,-10.487499,-15.55073,-14.425988,-14.863515,-12.204895,-12.267738,-11.810494,-14.856044,-10.26406,-10.589303,-13.113738
-10.822293,-9.911279,-14.697742,-9.558592,-15.234914,-16.345646,-16.512888,-12.787572,-14.8779125,-13.499179,-14.789428,-14.160556,-10.007059,-14.701872,-12.074307,-9.41589,-10.52422,-11.186616,-9.532728,-14.924612
-13.953155,-13.262506,-16.071917,-13.898435,-15.17406,-16.10093,-13.9273815,-16.317112,-12.245375,-12.123056,-12.588164,-12.91035,-15.942559,-16.106028,-12.005044,-15.654786,-14.776544,-13.475493,-13.047236,-13.472709
-7.233505,-8.793581,-9.172384,-12.131431,-12.074623,-5.5697713,-6.4738674,-10.2272625,-10.477146,-11.677214,-10.976672,-5.518128,-11.59498,-9.800099,-10.987646,-6.6347685,-10.0701065,-10.231874,-10.348527,-9.094088
-8.25535,-12.443397,-7.4980826,-12.414463,-12.400416,-7.7120647,-13.309254,-13.179627,-12.562348,-8.4815235,-9.257093,-11.79035,-13.082737,-9.886718,-12.141038,-7.3019915,-11.327849,-12.679554,-12.495335,-10.790555
-14.539485,-14.769207,-6.818899,-13.819243,-12.17309,-13.738455,-14.473564,-9.609134,-9.246814,-10.374158,-14.905379,-13.076586,-14.099625,-9.915688,-14.134897,-14.993802,-7.457003,-10.17528,-12.140744,-10.202078
-12.424493,-11.721681,-11.376429,-15.106942,-16.790787,-16.262554,-12.557442,-14.849428,-11.817723,-11.429139,-16.100155,-9.984692,-10.85743,-13.946765,-13.430307,-15.456585,-15.881704,-10.553471,-14.197685,-17.368956
-11.432225,-14.569669,-9.436888,-14.172831,-12.900278,-12.114285,-11.116684,-13.876161,-12.745383,-11.393038,-9.997657,-13.164231,-14.821858,-10.584872,-14.318102,-7.6562004,-13.752875,-9.165146,-12.465381,-11.221426
-16.515884,-10.025948,-16.679316,-16.004072,-12.295144,-16.754234,-10.667372,-14.843191,-16.761955,-12.545556,-11.192095,-10.918556,-10.416823,-14.739419,-16.734398,-15.877761,-10.913043,-15.939045,-15.836758,-13.096243
-15.44513,-9.317081,-10.383697,-14.305823,-10.696,-14.738525,-16.021738,-15.452963,-15.202721,-15.510334,-10.650358,-15.230547,-13.112358,-15.2108,-10.813072,-9.752074,-14.338162,-10.242122,-14.581278,-14.984419
-10.432313,-11.388551,-11.368643,-13.906234,-14.057993,-8.422016,-16.020065,-15.598077,-9.594974,-15.741929,-10.920713,-14.616236,-16.139997,-14.26294,-11.073528,-15.055285,-14.797241,-10.179071,-14.006674,-14.149807
-15.264518,-15.4722805,-14.362514,-15.438554,-11.657912,-9.734154,-16.32945,-12.516861,-14.321117,-13.593253,-14.669167,-14.296942,-13.669585,-10.62367,-11.885893,-14.827569,-15.51806,-11.688355,-11.7851305,-10.257609
-13.738489,-9.499071,-9.361879,-13.275593,-15.896977,-14.118095,-10.700587,-9.362361,-15.165298,-14.492852,-11.782642,-11.779659,-14.0331745,-13.350544,-12.886998,-12.555067,-11.40835,-11.554532,-10.142138,-14.38216
-9.890636,-9.671397,-9.797824,-8.488887,-11.877162,-7.0859036,-11.871468,-10.843424,-7.840022,-11.288199,-9.944803,-9.042047,-12.813139,-9.165893,-8.166073,-10.647686,-7.9854603,-9.439469,-9.504013,-8.952801
-16.725224,-16.991362,-10.301954,-11.231821,-15.616226,-15.158629,-15.858738,-9.69408,-15.991518,-10.871883,-15.518506,-11.844036,-10.989523,-14.756249,-15.0853,-15.115205,-10.863425,-13.592349,-9.38226,-9.63739
-11.673037,-15.137364,-14.334077,-15.0633745,-15.544479,-16.699093,-10.165313,-10.222519,-16.412285,-11.680547,-11.552246,-15.314776,-12.831905,-10.634575,-16.53692,-12.910011,-14.011457,-16.249104,-10.160409,-16.304886
-9.9649515,-14.547497,-7.482654,-10.066157,-11.448539,-7.496744,-12.210001,-11.444209,-8.698293,-9.692699,-11.652064,-11.506838,-7.8941073,-12.038743,-11.11486,-12.262922,-12.241444,-11.082731,-10.605148,-11.983422
-13.987612,-15.562755,-15.598094,-8.620213,-10.503853,-15.570317,-9.547953,-13.8701935,-10.361238,-15.501811,-14.882667,-8.676504,-10.168526,-15.156412,-14.664752,-14.172427,-15.137621,-12.951422,-12.533309,-15.309452
-13.30203,-16.47185,-14.139485,-15.911242,-11.714362,-11.595242,-12.656193,-15.00699,-11.652382,-12.615172,-15.433107,-13.622792,-16.83388,-13.23939,-13.602614,-16.808172,-16.320196,-16.741358,-14.055134,-10.476657
-9.187489,-7.5697093,-5.238456,-9.448904,-6.411431,-10.681185,-7.6368117,-9.245294,-10.420617,-10.75985,-8.309764,-9.275624,-10.797504,-9.530334,-6.562848,-6.9869423,-8.900567,-9.087951,-8.606421,-10.664924
-16.824356,-8.5538025,-16.767836,-15.034324,-16.737955,-12.243932,-14.966437,-14.895396,-15.4794655,-14.147701,-13.1519985,-13.003539,-15.211924,-11.917927,-11.791495,-16.119982,-16.387531,-12.003001,-12.9302845,-10.19624
-14.772152,-14.5568905,-16.39328,-12.378403,-12.010611,-17.598116,-12.38562,-12.87851,-12.353757,-13.51599,-11.600886,-16.601326,-11.014915,-16.916239,-12.560147,-12.528053,-17.624073,-16.035238,-12.519902,-15.897204
-10.555574,-14.736699,-14.534639,-10.974721,-15.000154,-15.4604225,-13.1217,-10.798359,-10.754338,-14.773639,-11.52018,-13.797579,-13.50185,-15.413377,-11.177586,-13.865511,-14.979913,-11.150216,-11.647442,-12.681366
-10.865959,-10.281181,-11.567754,-13.185974,-16.174997,-9.417084,-16.007757,-15.218739,-12.100731,-10.213409,-14.620448,-10.985482,-13.446746,-15.443332,-15.99708,-15.5267315,-15.127417,-12.292666,-15.05994,-13.422609
-10.245488,-15.099352,-13.314791,-12.405163,-14.881274,-9.262855,-14.958901,-12.746765,-9.469948,-10.734467,-15.113866,-9.0439625,-13.311697,-13.977026,-10.771786,-13.744732,-14.275312,-11.849277,-13.246719,-13.483556
-12.386852,-11.96949,-11.928702,-14.763344,-10.786295,-15.957565,-17.236715,-14.784979,-15.7664795,-15.460963,-12.206441,-10.859945,-17.49146,-11.93356,-12.041612,-16.325035,-11.378444,-16.508373,-15.77218,-14.657507
-16.532513,-16.931417,-17.275486,-15.402154,-12.259239,-16.194756,-16.734444,-11.5774145,-13.038008,-15.693326,-12.343763,-12.085691,-12.896038,-14.307997,-16.611223,-14.441415,-14.577729,-17.104147,-14.110203,-18.509356
-17.29204,-17.328453,-15.488098,-14.196826,-15.394977,-15.543973,-14.038228,-16.275242,-11.818185,-12.839633,-16.65852,-15.571195,-13.073223,-15.770589,-11.97003,-11.804772,-10.883334,-12.361645,-11.069704,-15.651136
-9.015337,-12.467918,-12.779718,-14.57585,-15.47447,-8.498311,-10.730916,-10.070061,-12.373594,-13.838636,-14.44361,-8.6965065,-9.364,-14.664769,-14.983189,-14.131167,-9.069211,-11.243584,-14.83607,-14.265074
-7.9387646,-10.10729,-9.679941,-6.348352,-9.697925,-12.119544,-12.364721,-6.8657217,-10.352996,-7.2893224,-10.888887,-8.34198,-10.6555195,-9.78956,-8.737492,-8.002627,-9.940284,-7.2919636,-10.03562,-9.88712
-9.70441,-9.986132,-13.088815,-15.341113,-9.920992,-15.667979,-11.207008,-9.55916,-10.598558,-14.612556,-14.942311,-11.756262,-15.926777,-11.805122,-15.655164,-14.962436,-14.698414,-11.143316,-14.129751,-12.761972
-14.552053,-8.527377,-16.19685,-16.640936,-11.256938,-10.586135,-10.012651,-15.758869,-10.335157,-12.250613,-15.088507,-13.937628,-13.308184,-15.306163,-16.016834,-15.214015,-11.273291,-13.742629,-14.162065,-14.799481
-13.772011,-15.461935,-15.760038,-7.692229,-10.215754,-12.193052,-12.203925,-10.941117,-15.37332,-15.312753,-9.764364,-12.230111,-15.735241,-10.942075,-15.404379,-8.3373995,-14.379575,-8.823574,-14.428887,-15.209269
-14.690893,-13.217192,-12.141459,-15.511672,-9.978222,-11.370416,-17.240967,-16.368813,-13.999119,-10.1670685,-12.519052,-9.987401,-14.668736,-15.418553,-13.120999,-13.5458355,-14.286441,-16.10387,-12.931068,-16.802017
-13.630871,-11.606441,-10.455967,-15.9985485,-14.069694,-14.165428,-8.476831,-8.424722,-13.226108,-14.111398,-14.348726,-13.22326,-8.448272,-13.800252,-10.67231,-11.782415,-15.5511265,-8.170611,-13.719455,-8.462125
-10.730027,-10.88492,-12.369862,-16.380169,-16.177666,-10.9184265,-16.41728,-8.979206,-14.57384,-16.71403,-16.315876,-12.078301,-15.637441,-16.632593,-11.642282,-10.211926,-10.335336,-16.225044,-15.184854,-14.869713
-10.809701,-15.563414,-15.550562,-8.803322,-9.399429,-10.348737,-10.677018,-10.54556,-9.636869,-15.249535,-14.791099,-13.795057,-13.695806,-10.842907,-14.102654,-14.885787,-15.108051,-13.57647,-9.474102,-15.277162
-16.219608,-9.029013,-15.2426605,-15.511887,-12.232937,-17.300018,-10.278416,-12.009261,-10.697978,-11.449128,-14.062017,-16.00829,-15.700933,-11.257755,-13.2209,-8.719483,-14.351406,-14.4271555,-16.355728,-15.050222
-8.983954,-12.978178,-12.327806,-14.062325,-9.369053,-13.479851,-10.338914,-11.223407,-13.1320095,-9.563427,-13.4521055,-12.213951,-12.9443655,-12.551792,-12.05562,-9.517623,-8.525612,-10.471577,-13.440662,-7.5804896
-12.405276,-15.920405,-6.550255,-11.748903,-8.940414,-6.688885,-10.007321,-12.101921,-12.051816,-13.48289,-7.6071186,-11.447354,-13.847912,-12.749341,-12.084154,-11.8655615,-12.61117,-9.047953,-10.5831785,-10.545099
-10.58507,-8.435619,-9.024703,-6.9861703,-10.984776,-11.061424,-6.8587914,-10.111936,-9.235683,-10.391779,-6.4888268,-9.026967,-11.643897,-10.683248,-9.225165,-9.161543,-9.118866,-8.044028,-9.188625,-10.412567
-12.829154,-14.564997,-10.573748,-7.7003126,-14.048131,-7.1525264,-6.562525,-11.908809,-13.244679,-12.980032,-13.115277,-7.0010915,-11.203697,-12.967674,-12.597038,-11.924103,-13.438587,-12.00147,-10.988928,-10.204547
-10.233352,-15.363855,-14.926312,-14.976682,-13.447331,-7.821585,-11.000163,-14.190229,-15.148298,-14.827262,-14.4503355,-12.589455,-14.317426,-10.204264,-11.697827,-8.980689,-12.577501,-12.879982,-8.511691,-12.265514
-11.7655735,-7.4391804,-7.8742604,-11.934102,-15.231066,-13.124293,-13.758158,-8.945841,-9.9768,-13.62189,-11.892047,-12.221651,-10.961803,-11.323647,-10.106249,-12.081709,-12.205884,-12.016094,-10.996925,-12.210955
-9.3666315,-15.19811,-9.913916,-9.508836,-15.142896,-14.031459,-9.626284,-12.379508,-9.299927,-14.931803,-13.956767,-13.74911,-12.328423,-10.1636305,-14.348624,-14.821761,-15.313889,-14.194077,-11.503331,-10.0355
-15.1147,-11.559634,-12.053391,-10.861672,-16.13751,-14.592495,-17.249737,-16.959257,-14.943587,-12.064523,-10.881459,-14.905925,-16.025185,-10.271572,-15.99992,-12.458263,-14.026381,-15.357394,-12.876103,-16.669966
-12.217635,-14.564763,-13.461865,-15.882696,-15.384233,-9.094893,-14.259398,-11.006347,-9.190836,-11.472612,-12.147086,-14.360505,-13.229593,-15.138909,-15.558392,-8.610932,-16.02274,-13.4363785,-11.999848,-9.341128
-9.447037,-10.599808,-14.328835,-8.362294,-14.614869,-15.137347,-9.91081,-13.896335,-13.938251,-9.776346,-10.167635,-12.727278,-14.153702,-14.260359,-9.10355,-14.013884,-10.752489,-10.416434,-14.340503,-9.904076
-11.637557,-13.658886,-14.574432,-16.388048,-16.176233,-13.081488,-11.114857,-13.829624,-17.194958,-10.610494,-11.409243,-14.775126,-10.569079,-15.356928,-10.814029,-15.221209,-15.362958,-15.352723,-15.163819,-16.834568
-13.010617,-14.03791,-14.89988,-10.082087,-14.010408,-10.120357,-15.580106,-8.327118,-11.608841,-12.990433,-15.868465,-14.37161,-15.679388,-11.426274,-15.3757305,-10.702114,-7.565986,-15.299879,-15.469229,-9.867579
